"Order ID","Year","Order Date","Ship Date","shipment days","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit"
"CA-2012-161718","2012","12/4/2012","12/10/2012","6","Standard Class","SO-20335","Sean O'Donnell","Consumer","United States","Hempstead","New York","11550","East","FUR-CH-10002372","Furniture","Chairs","Office Star - Ergonomically Designed Knee Chair","364","5","0.1","8"
"CA-2012-161718","2012","12/4/2012","12/10/2012","6","Standard Class","SO-20335","Sean O'Donnell","Consumer","United States","Hempstead","New York","11550","East","TEC-PH-10000376","Technology","Phones","Square Credit Card Reader","40","4","0","10"
"CA-2012-161718","2012","12/4/2012","12/10/2012","6","Standard Class","SO-20335","Sean O'Donnell","Consumer","United States","Hempstead","New York","11550","East","FUR-CH-10002965","Furniture","Chairs","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black","362","2","0.1","68"
"CA-2013-100671","2013","11/2/2013","11/5/2013","3","First Class","CS-12490","Cindy Schnelling","Corporate","United States","Conroe","Texas","77301","Central","OFF-ST-10004950","Office Supplies","Storage","Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost","112","9","0.2","7"
"CA-2014-142867","2014","3/18/2014","3/22/2014","4","Standard Class","PO-19180","Philisse Overcash","Home Office","United States","Houston","Texas","77095","Central","OFF-BI-10003166","Office Supplies","Binders","GBC Plasticlear Binding Covers","14","6","0.8","-22"
"CA-2014-142867","2014","3/18/2014","3/22/2014","4","Standard Class","PO-19180","Philisse Overcash","Home Office","United States","Houston","Texas","77095","Central","OFF-PA-10004610","Office Supplies","Paper","Xerox 1900","10","3","0.2","3"
"CA-2014-103156","2014","11/24/2014","11/25/2014","1","First Class","TD-20995","Tamara Dahlen","Consumer","United States","Philadelphia","Pennsylvania","19120","East","FUR-FU-10000320","Furniture","Furnishings","OIC Stacking Trays","24","9","0.2","7"
"US-2014-162208","2014","8/28/2014","8/31/2014","3","First Class","SP-20620","Stefania Perrino","Corporate","United States","Tampa","Florida","33614","South","OFF-EN-10004030","Office Supplies","Envelopes","Convenience Packs of Business Envelopes","3","1","0.2","1"
"CA-2012-130659","2012","12/4/2012","12/9/2012","5","Second Class","MS-17365","Maribeth Schnelling","Consumer","United States","New York City","New York","10035","East","OFF-EN-10004147","Office Supplies","Envelopes","Wausau Papers Astrobrights Colored Envelopes","18","3","0","9"
"CA-2012-130659","2012","12/4/2012","12/9/2012","5","Second Class","MS-17365","Maribeth Schnelling","Consumer","United States","New York City","New York","10035","East","FUR-CH-10003535","Furniture","Chairs","Global Armless Task Chair, Royal Blue","384","7","0.1","30"
"CA-2012-130659","2012","12/4/2012","12/9/2012","5","Second Class","MS-17365","Maribeth Schnelling","Consumer","United States","New York City","New York","10035","East","TEC-PH-10004586","Technology","Phones","Wilson SignalBoost 841262 DB PRO Amplifier Kit","1,800","5","0","540"
"CA-2014-148404","2014","10/8/2014","10/12/2014","4","Standard Class","Dp-13240","Dean percer","Home Office","United States","Charlotte","North Carolina","28205","South","OFF-ST-10003208","Office Supplies","Storage","Adjustable Depth Letter/Legal Cart","581","4","0.2","65"
"CA-2014-148404","2014","10/8/2014","10/12/2014","4","Standard Class","Dp-13240","Dean percer","Home Office","United States","Charlotte","North Carolina","28205","South","OFF-FA-10003112","Office Supplies","Fasteners","Staples","19","3","0.2","6"
"CA-2014-148404","2014","10/8/2014","10/12/2014","4","Standard Class","Dp-13240","Dean percer","Home Office","United States","Charlotte","North Carolina","28205","South","TEC-PH-10004447","Technology","Phones","Toshiba IPT2010-SD IP Telephone","222","2","0.2","17"
"CA-2014-148404","2014","10/8/2014","10/12/2014","4","Standard Class","Dp-13240","Dean percer","Home Office","United States","Charlotte","North Carolina","28205","South","OFF-BI-10002854","Office Supplies","Binders","Performers Binder/Pad Holder, Black","50","6","0.7","-34"
"CA-2014-148404","2014","10/8/2014","10/12/2014","4","Standard Class","Dp-13240","Dean percer","Home Office","United States","Charlotte","North Carolina","28205","South","FUR-TA-10001039","Furniture","Tables","KI Adjustable-Height Table","155","3","0.4","-36"
"CA-2014-101077","2014","3/26/2014","3/31/2014","5","Second Class","DB-13660","Duane Benoit","Consumer","United States","Dallas","Texas","75081","Central","OFF-PA-10004239","Office Supplies","Paper","Xerox 1953","7","2","0.2","2"
"CA-2011-166471","2011","8/9/2011","8/13/2011","4","Standard Class","MG-17650","Matthew Grinstein","Home Office","United States","Seattle","Washington","98103","West","TEC-PH-10001530","Technology","Phones","Cisco Unified IP Phone 7945G VoIP phone","1,091","4","0.2","68"
"CA-2011-166471","2011","8/9/2011","8/13/2011","4","Standard Class","MG-17650","Matthew Grinstein","Home Office","United States","Seattle","Washington","98103","West","TEC-PH-10000038","Technology","Phones","Jawbone MINI JAMBOX Wireless Bluetooth Speaker","219","2","0.2","-44"
"CA-2011-105340","2011","11/22/2011","11/25/2011","3","First Class","EH-14185","Evan Henry","Consumer","United States","Pasadena","Texas","77506","Central","OFF-BI-10001765","Office Supplies","Binders","Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges","7","1","0.8","-11"
"US-2014-131583","2014","6/11/2014","6/11/2014","0","Same Day","CL-11890","Carl Ludwig","Consumer","United States","Philadelphia","Pennsylvania","19143","East","OFF-PA-10000380","Office Supplies","Paper","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages","40","6","0.2","15"
"US-2014-148362","2014","7/2/2014","7/9/2014","7","Standard Class","KF-16285","Karen Ferguson","Home Office","United States","Indianapolis","Indiana","46203","Central","OFF-ST-10001128","Office Supplies","Storage","Carina Mini System Audio Rack, Model AR050B","444","4","0","13"
"US-2014-148362","2014","7/2/2014","7/9/2014","7","Standard Class","KF-16285","Karen Ferguson","Home Office","United States","Indianapolis","Indiana","46203","Central","OFF-BI-10003656","Office Supplies","Binders","Fellowes PB200 Plastic Comb Binding Machine","170","1","0","78"
"US-2014-148362","2014","7/2/2014","7/9/2014","7","Standard Class","KF-16285","Karen Ferguson","Home Office","United States","Indianapolis","Indiana","46203","Central","OFF-PA-10003441","Office Supplies","Paper","Xerox 226","26","4","0","12"
"CA-2011-102274","2011","11/21/2011","11/26/2011","5","Standard Class","DH-13075","Dave Hallsten","Corporate","United States","Richmond","Kentucky","40475","South","TEC-PH-10002923","Technology","Phones","Logitech B530 USB Headset - headset - Full size, Binaural","37","1","0","10"
"CA-2011-102274","2011","11/21/2011","11/26/2011","5","Standard Class","DH-13075","Dave Hallsten","Corporate","United States","Richmond","Kentucky","40475","South","OFF-PA-10004359","Office Supplies","Paper","Multicolor Computer Printout Paper","629","6","0","302"
"CA-2011-102274","2011","11/21/2011","11/26/2011","5","Standard Class","DH-13075","Dave Hallsten","Corporate","United States","Richmond","Kentucky","40475","South","OFF-ST-10001511","Office Supplies","Storage","Space Solutions Commercial Steel Shelving","194","3","0","10"
"CA-2011-102274","2011","11/21/2011","11/26/2011","5","Standard Class","DH-13075","Dave Hallsten","Corporate","United States","Richmond","Kentucky","40475","South","OFF-AR-10002833","Office Supplies","Art","Newell 322","5","3","0","1"
"CA-2012-129700","2012","5/4/2012","5/5/2012","1","First Class","LA-16780","Laura Armstrong","Corporate","United States","Tinley Park","Illinois","60477","Central","FUR-FU-10001940","Furniture","Furnishings","Staples","22","7","0.6","-9"
"CA-2014-168739","2014","5/30/2014","6/6/2014","7","Standard Class","HZ-14950","Henia Zydlo","Consumer","United States","Houston","Texas","77095","Central","FUR-FU-10003919","Furniture","Furnishings","Eldon Executive Woodline II Cherry Finish Desk Accessories","65","4","0.6","-52"
"CA-2012-152527","2012","10/17/2012","10/17/2012","0","Same Day","CM-12190","Charlotte Melton","Consumer","United States","Los Angeles","California","90004","West","OFF-ST-10003479","Office Supplies","Storage","Eldon Base for stackable storage shelf, platinum","78","2","0","4"
"US-2011-150119","2011","4/23/2011","4/27/2011","4","Standard Class","LB-16795","Laurel Beltran","Home Office","United States","Columbus","Ohio","43229","East","FUR-CH-10002965","Furniture","Chairs","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black","281","2","0.3","-12"
"US-2011-150119","2011","4/23/2011","4/27/2011","4","Standard Class","LB-16795","Laurel Beltran","Home Office","United States","Columbus","Ohio","43229","East","FUR-CH-10002965","Furniture","Chairs","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black","281","2","0.3","-12"
"US-2011-150119","2011","4/23/2011","4/27/2011","4","Standard Class","LB-16795","Laurel Beltran","Home Office","United States","Columbus","Ohio","43229","East","OFF-BI-10000145","Office Supplies","Binders","Zipper Ring Binder Pockets","7","8","0.7","-5"
"US-2011-150119","2011","4/23/2011","4/27/2011","4","Standard Class","LB-16795","Laurel Beltran","Home Office","United States","Columbus","Ohio","43229","East","FUR-FU-10002191","Furniture","Furnishings","G.E. Halogen Desk Lamp Bulbs","22","4","0.2","8"
"US-2014-150847","2014","5/1/2014","5/7/2014","6","Standard Class","JF-15490","Jeremy Farry","Consumer","United States","Columbus","Ohio","43229","East","OFF-PA-10004451","Office Supplies","Paper","Xerox 222","10","2","0.2","4"
"CA-2013-100244","2013","9/21/2013","9/25/2013","4","Standard Class","GM-14695","Greg Maxwell","Corporate","United States","San Francisco","California","94122","West","OFF-PA-10001471","Office Supplies","Paper","Strathmore Photo Frame Cards","66","9","0","30"
"CA-2013-100244","2013","9/21/2013","9/25/2013","4","Standard Class","GM-14695","Greg Maxwell","Corporate","United States","San Francisco","California","94122","West","OFF-BI-10003656","Office Supplies","Binders","Fellowes PB200 Plastic Comb Binding Machine","272","2","0.2","88"
"CA-2013-100244","2013","9/21/2013","9/25/2013","4","Standard Class","GM-14695","Greg Maxwell","Corporate","United States","San Francisco","California","94122","West","OFF-AR-10000940","Office Supplies","Art","Newell 343","12","4","0","3"
"CA-2013-100244","2013","9/21/2013","9/25/2013","4","Standard Class","GM-14695","Greg Maxwell","Corporate","United States","San Francisco","California","94122","West","OFF-PA-10002319","Office Supplies","Paper","Xerox 1944","78","2","0","38"
"CA-2013-100244","2013","9/21/2013","9/25/2013","4","Standard Class","GM-14695","Greg Maxwell","Corporate","United States","San Francisco","California","94122","West","OFF-BI-10000977","Office Supplies","Binders","Ibico Plastic Spiral Binding Combs","49","2","0.2","16"
"CA-2013-116540","2013","9/3/2013","9/3/2013","0","Same Day","SS-20590","Sonia Sunley","Consumer","United States","Madison","Wisconsin","53711","Central","OFF-FA-10002676","Office Supplies","Fasteners","Colored Push Pins","2","1","0","1"
"CA-2013-116540","2013","9/3/2013","9/3/2013","0","Same Day","SS-20590","Sonia Sunley","Consumer","United States","Madison","Wisconsin","53711","Central","OFF-BI-10004970","Office Supplies","Binders","ACCOHIDE 3-Ring Binder, Blue, 1""","8","2","0","4"
"CA-2012-151841","2012","4/27/2012","5/2/2012","5","Standard Class","TC-21475","Tony Chapman","Home Office","United States","Aurora","Colorado","80013","West","OFF-AP-10003971","Office Supplies","Appliances","Belkin 6 Outlet Metallic Surge Strip","44","5","0.2","3"
"CA-2012-151841","2012","4/27/2012","5/2/2012","5","Standard Class","TC-21475","Tony Chapman","Home Office","United States","Aurora","Colorado","80013","West","OFF-SU-10001574","Office Supplies","Supplies","Acme Value Line Scissors","6","2","0.2","1"
"CA-2012-150791","2012","9/6/2012","9/13/2012","7","Standard Class","CC-12430","Chuck Clark","Home Office","United States","New York City","New York","10024","East","FUR-CH-10000665","Furniture","Chairs","Global Airflow Leather Mesh Back Chair, Black","272","2","0.1","60"
"CA-2013-134803","2013","5/29/2013","6/4/2013","6","Standard Class","CL-12565","Clay Ludtke","Consumer","United States","Los Angeles","California","90004","West","OFF-AP-10000891","Office Supplies","Appliances","Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center","262","2","0","79"
"CA-2013-134803","2013","5/29/2013","6/4/2013","6","Standard Class","CL-12565","Clay Ludtke","Consumer","United States","Los Angeles","California","90004","West","OFF-PA-10003790","Office Supplies","Paper","Xerox 1991","183","8","0","84"
"CA-2013-134803","2013","5/29/2013","6/4/2013","6","Standard Class","CL-12565","Clay Ludtke","Consumer","United States","Los Angeles","California","90004","West","TEC-AC-10002217","Technology","Accessories","Imation Clip USB flash drive - 8 GB","132","7","0","8"
"CA-2013-134803","2013","5/29/2013","6/4/2013","6","Standard Class","CL-12565","Clay Ludtke","Consumer","United States","Los Angeles","California","90004","West","OFF-BI-10002215","Office Supplies","Binders","Wilson Jones Hanging View Binder, White, 1""","23","4","0.2","7"
"CA-2013-134803","2013","5/29/2013","6/4/2013","6","Standard Class","CL-12565","Clay Ludtke","Consumer","United States","Los Angeles","California","90004","West","TEC-MA-10001972","Technology","Machines","Okidata C331dn Printer","558","2","0.2","42"
"CA-2012-153381","2012","9/24/2012","9/28/2012","4","Standard Class","DE-13255","Deanra Eno","Home Office","United States","Dubuque","Iowa","52001","Central","OFF-BI-10001525","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red","15","4","0","7"
"CA-2012-153381","2012","9/24/2012","9/28/2012","4","Standard Class","DE-13255","Deanra Eno","Home Office","United States","Dubuque","Iowa","52001","Central","FUR-CH-10000988","Furniture","Chairs","Hon Olson Stacker Stools","1,408","10","0","394"
"US-2014-111024","2014","7/4/2014","7/7/2014","3","Second Class","SZ-20035","Sam Zeldin","Home Office","United States","Lancaster","Ohio","43130","East","OFF-PA-10000174","Office Supplies","Paper","Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book","33","4","0.2","11"
"US-2014-111024","2014","7/4/2014","7/7/2014","3","Second Class","SZ-20035","Sam Zeldin","Home Office","United States","Lancaster","Ohio","43130","East","FUR-TA-10002041","Furniture","Tables","Bevis Round Conference Table Top, X-Base","215","2","0.4","-104"
"US-2014-111024","2014","7/4/2014","7/7/2014","3","Second Class","SZ-20035","Sam Zeldin","Home Office","United States","Lancaster","Ohio","43130","East","OFF-PA-10002246","Office Supplies","Paper","Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book","31","6","0.2","11"
"CA-2014-148264","2014","12/9/2014","12/10/2014","1","First Class","LF-17185","Luke Foster","Consumer","United States","Inglewood","California","90301","West","OFF-ST-10003327","Office Supplies","Storage","Akro-Mils 12-Gallon Tote","30","3","0","9"
"CA-2014-148264","2014","12/9/2014","12/10/2014","1","First Class","LF-17185","Luke Foster","Consumer","United States","Inglewood","California","90301","West","FUR-FU-10002703","Furniture","Furnishings","Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""","129","2","0","15"
